slug,netid,score
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,mihirs2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,mihirs2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,mihirs2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,mihirs2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,mihirs2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,mihirs2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,mihirs2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,mihirs2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,dylanad2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,dylanad2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,dylanad2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,dylanad2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,dylanad2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,dylanad2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,dylanad2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,dylanad2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,arjit2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,arjit2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,arjit2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,arjit2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,arjit2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,arjit2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,arjit2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,arjit2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,sdonty2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,sdonty2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,sdonty2,100.0
