slug,netid,score
cs-491-divide-and-conquer-b-delicious-pizzas-,zhan32,100.0
cs-491-divide-and-conquer-c-red-black-tree,zhan32,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,zhan32,0.0
cs-491-divide-and-conquer-a-higher-or-lower,rajasg2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,rajasg2,100.0
cs-491-divide-and-conquer-c-red-black-tree,rajasg2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,rajasg2,0.0
cs-491-divide-and-conquer-a-higher-or-lower,arjit2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,arjit2,100.0
cs-491-divide-and-conquer-c-red-black-tree,arjit2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,arjit2,0.0
cs-491-divide-and-conquer-a-higher-or-lower,riab2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,riab2,100.0
cs-491-divide-and-conquer-c-red-black-tree,riab2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,riab2,0.0
cs-491-divide-and-conquer-a-higher-or-lower,esliu3,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,esliu3,100.0
cs-491-divide-and-conquer-c-red-black-tree,esliu3,0.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,esliu3,0.0
cs-491-divide-and-conquer-a-higher-or-lower,shopp7,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,shopp7,100.0
cs-491-divide-and-conquer-c-red-black-tree,shopp7,0.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,shopp7,0.0
cs-491-divide-and-conquer-a-higher-or-lower,madhavp2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,madhavp2,0.0
cs-491-divide-and-conquer-c-red-black-tree,madhavp2,0.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,madhavp2,0.0
cs-491-divide-and-conquer-a-higher-or-lower,anniet5,0.0
cs-491-divide-and-conquer-b-delicious-pizzas-,anniet5,0.0
cs-491-divide-and-conquer-c-red-black-tree,anniet5,0.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,anniet5,0.0
