slug,netid,score
cs-491-dp-homework-i-d-manhattan-distance,peiyuan3,0.0
cs-491-dp-homework-i-e-mattox-s-skills,peiyuan3,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,peiyuan3,100.0
cs-491-dp-homework-i-g-mattox-s-trip,peiyuan3,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,peiyuan3,0.0
cs-491-dp-homework-i-i-edit-distance,peiyuan3,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,peiyuan3,100.0
cs-491-dp-homework-i-a-diffusion-model,aayush8,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,aayush8,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,aayush8,100.0
cs-491-dp-homework-i-d-manhattan-distance,aayush8,0.0
cs-491-dp-homework-i-e-mattox-s-skills,aayush8,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,aayush8,100.0
cs-491-dp-homework-i-g-mattox-s-trip,aayush8,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,aayush8,0.0
cs-491-dp-homework-i-i-edit-distance,aayush8,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,aayush8,100.0
cs-491-dp-homework-i-a-diffusion-model,anupamd2,100.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,anupamd2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,anupamd2,0.0
cs-491-dp-homework-i-d-manhattan-distance,anupamd2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,anupamd2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,anupamd2,100.0
cs-491-dp-homework-i-g-mattox-s-trip,anupamd2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,anupamd2,0.0
cs-491-dp-homework-i-i-edit-distance,anupamd2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,anupamd2,100.0
cs-491-dp-homework-i-a-diffusion-model,kasink2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,kasink2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,kasink2,100.0
cs-491-dp-homework-i-d-manhattan-distance,kasink2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,kasink2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,kasink2,100.0
cs-491-dp-homework-i-g-mattox-s-trip,kasink2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,kasink2,0.0
cs-491-dp-homework-i-i-edit-distance,kasink2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,kasink2,100.0
cs-491-dp-homework-i-a-diffusion-model,pps6,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,pps6,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,pps6,100.0
cs-491-dp-homework-i-d-manhattan-distance,pps6,0.0
cs-491-dp-homework-i-e-mattox-s-skills,pps6,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,pps6,100.0
cs-491-dp-homework-i-g-mattox-s-trip,pps6,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,pps6,0.0
cs-491-dp-homework-i-i-edit-distance,pps6,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,pps6,100.0
cs-491-dp-homework-i-a-diffusion-model,hali53,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,hali53,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,hali53,100.0
cs-491-dp-homework-i-d-manhattan-distance,hali53,0.0
cs-491-dp-homework-i-e-mattox-s-skills,hali53,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,hali53,100.0
cs-491-dp-homework-i-g-mattox-s-trip,hali53,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,hali53,0.0
cs-491-dp-homework-i-i-edit-distance,hali53,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,hali53,100.0
cs-491-dp-homework-i-a-diffusion-model,mihirs2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,mihirs2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,mihirs2,100.0
cs-491-dp-homework-i-d-manhattan-distance,mihirs2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,mihirs2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,mihirs2,100.0
cs-491-dp-homework-i-g-mattox-s-trip,mihirs2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,mihirs2,0.0
cs-491-dp-homework-i-i-edit-distance,mihirs2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,mihirs2,100.0
cs-491-dp-homework-i-a-diffusion-model,jacobak3,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,jacobak3,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,jacobak3,100.0
cs-491-dp-homework-i-d-manhattan-distance,jacobak3,0.0
cs-491-dp-homework-i-e-mattox-s-skills,jacobak3,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,jacobak3,100.0
cs-491-dp-homework-i-g-mattox-s-trip,jacobak3,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,jacobak3,0.0
cs-491-dp-homework-i-i-edit-distance,jacobak3,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,jacobak3,100.0
cs-491-dp-homework-i-a-diffusion-model,kona2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,kona2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,kona2,100.0
cs-491-dp-homework-i-d-manhattan-distance,kona2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,kona2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,kona2,100.0
cs-491-dp-homework-i-g-mattox-s-trip,kona2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,kona2,0.0
cs-491-dp-homework-i-i-edit-distance,kona2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,kona2,100.0
cs-491-dp-homework-i-a-diffusion-model,smudili2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,smudili2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,smudili2,100.0
cs-491-dp-homework-i-d-manhattan-distance,smudili2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,smudili2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,smudili2,100.0
cs-491-dp-homework-i-g-mattox-s-trip,smudili2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,smudili2,0.0
cs-491-dp-homework-i-i-edit-distance,smudili2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,smudili2,100.0
cs-491-dp-homework-i-a-diffusion-model,gauravr2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,gauravr2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,gauravr2,100.0
cs-491-dp-homework-i-d-manhattan-distance,gauravr2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,gauravr2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,gauravr2,100.0
cs-491-dp-homework-i-g-mattox-s-trip,gauravr2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,gauravr2,0.0
cs-491-dp-homework-i-i-edit-distance,gauravr2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,gauravr2,0.0
cs-491-dp-homework-i-a-diffusion-model,pk46,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,pk46,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,pk46,100.0
cs-491-dp-homework-i-d-manhattan-distance,pk46,0.0
cs-491-dp-homework-i-e-mattox-s-skills,pk46,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,pk46,0.0
cs-491-dp-homework-i-g-mattox-s-trip,pk46,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,pk46,0.0
cs-491-dp-homework-i-i-edit-distance,pk46,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,pk46,100.0
cs-491-dp-homework-i-a-diffusion-model,rkmohan2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,rkmohan2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,rkmohan2,100.0
cs-491-dp-homework-i-d-manhattan-distance,rkmohan2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,rkmohan2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,rkmohan2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,rkmohan2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,rkmohan2,0.0
cs-491-dp-homework-i-i-edit-distance,rkmohan2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,rkmohan2,100.0
cs-491-dp-homework-i-a-diffusion-model,rohitmb2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,rohitmb2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,rohitmb2,100.0
cs-491-dp-homework-i-d-manhattan-distance,rohitmb2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,rohitmb2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,rohitmb2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,rohitmb2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,rohitmb2,0.0
cs-491-dp-homework-i-i-edit-distance,rohitmb2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,rohitmb2,100.0
cs-491-dp-homework-i-a-diffusion-model,eeho2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,eeho2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,eeho2,100.0
cs-491-dp-homework-i-d-manhattan-distance,eeho2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,eeho2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,eeho2,100.0
cs-491-dp-homework-i-g-mattox-s-trip,eeho2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,eeho2,0.0
cs-491-dp-homework-i-i-edit-distance,eeho2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,eeho2,0.0
cs-491-dp-homework-i-a-diffusion-model,rajasg2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,rajasg2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,rajasg2,100.0
cs-491-dp-homework-i-d-manhattan-distance,rajasg2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,rajasg2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,rajasg2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,rajasg2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,rajasg2,0.0
cs-491-dp-homework-i-i-edit-distance,rajasg2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,rajasg2,100.0
cs-491-dp-homework-i-a-diffusion-model,ashwath6,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,ashwath6,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,ashwath6,100.0
cs-491-dp-homework-i-d-manhattan-distance,ashwath6,0.0
cs-491-dp-homework-i-e-mattox-s-skills,ashwath6,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,ashwath6,0.0
cs-491-dp-homework-i-g-mattox-s-trip,ashwath6,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,ashwath6,0.0
cs-491-dp-homework-i-i-edit-distance,ashwath6,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,ashwath6,100.0
cs-491-dp-homework-i-a-diffusion-model,arjit2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,arjit2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,arjit2,100.0
cs-491-dp-homework-i-d-manhattan-distance,arjit2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,arjit2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,arjit2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,arjit2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,arjit2,0.0
cs-491-dp-homework-i-i-edit-distance,arjit2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,arjit2,100.0
cs-491-dp-homework-i-a-diffusion-model,geda2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,geda2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,geda2,100.0
cs-491-dp-homework-i-d-manhattan-distance,geda2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,geda2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,geda2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,geda2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,geda2,0.0
cs-491-dp-homework-i-i-edit-distance,geda2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,geda2,100.0
cs-491-dp-homework-i-a-diffusion-model,tvm3,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,tvm3,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,tvm3,100.0
cs-491-dp-homework-i-d-manhattan-distance,tvm3,0.0
cs-491-dp-homework-i-e-mattox-s-skills,tvm3,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,tvm3,0.0
cs-491-dp-homework-i-g-mattox-s-trip,tvm3,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,tvm3,0.0
cs-491-dp-homework-i-i-edit-distance,tvm3,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,tvm3,0.0
cs-491-dp-homework-i-a-diffusion-model,akhot2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,akhot2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,akhot2,100.0
cs-491-dp-homework-i-d-manhattan-distance,akhot2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,akhot2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,akhot2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,akhot2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,akhot2,0.0
cs-491-dp-homework-i-i-edit-distance,akhot2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,akhot2,0.0
cs-491-dp-homework-i-a-diffusion-model,sdonty2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,sdonty2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,sdonty2,100.0
cs-491-dp-homework-i-d-manhattan-distance,sdonty2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,sdonty2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,sdonty2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,sdonty2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,sdonty2,0.0
cs-491-dp-homework-i-i-edit-distance,sdonty2,0.0
cs-491-dp-homework-i-j-mattox-s-sneezes,sdonty2,100.0
cs-491-dp-homework-i-a-diffusion-model,zihengc2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,zihengc2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,zihengc2,100.0
cs-491-dp-homework-i-d-manhattan-distance,zihengc2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,zihengc2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,zihengc2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,zihengc2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,zihengc2,100.0
cs-491-dp-homework-i-i-edit-distance,zihengc2,0.0
cs-491-dp-homework-i-j-mattox-s-sneezes,zihengc2,0.0
cs-491-dp-homework-i-a-diffusion-model,zhan32,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,zhan32,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,zhan32,100.0
cs-491-dp-homework-i-d-manhattan-distance,zhan32,0.0
cs-491-dp-homework-i-e-mattox-s-skills,zhan32,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,zhan32,0.0
cs-491-dp-homework-i-g-mattox-s-trip,zhan32,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,zhan32,0.0
cs-491-dp-homework-i-i-edit-distance,zhan32,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,zhan32,0.0
cs-491-dp-homework-i-a-diffusion-model,akuma29,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,akuma29,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,akuma29,0.0
cs-491-dp-homework-i-d-manhattan-distance,akuma29,0.0
cs-491-dp-homework-i-e-mattox-s-skills,akuma29,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,akuma29,0.0
cs-491-dp-homework-i-g-mattox-s-trip,akuma29,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,akuma29,0.0
cs-491-dp-homework-i-i-edit-distance,akuma29,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,akuma29,0.0
cs-491-dp-homework-i-a-diffusion-model,dylanad2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,dylanad2,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,dylanad2,0.0
cs-491-dp-homework-i-d-manhattan-distance,dylanad2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,dylanad2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,dylanad2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,dylanad2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,dylanad2,0.0
cs-491-dp-homework-i-i-edit-distance,dylanad2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,dylanad2,0.0
cs-491-dp-homework-i-a-diffusion-model,sgandhi,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,sgandhi,100.0
cs-491-dp-homework-i-c-the-beauty-of-binary,sgandhi,0.0
cs-491-dp-homework-i-d-manhattan-distance,sgandhi,0.0
cs-491-dp-homework-i-e-mattox-s-skills,sgandhi,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,sgandhi,0.0
cs-491-dp-homework-i-g-mattox-s-trip,sgandhi,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,sgandhi,0.0
cs-491-dp-homework-i-i-edit-distance,sgandhi,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,sgandhi,0.0
cs-491-dp-homework-i-a-diffusion-model,adelias2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,adelias2,0.0
cs-491-dp-homework-i-c-the-beauty-of-binary,adelias2,0.0
cs-491-dp-homework-i-d-manhattan-distance,adelias2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,adelias2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,adelias2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,adelias2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,adelias2,0.0
cs-491-dp-homework-i-i-edit-distance,adelias2,100.0
cs-491-dp-homework-i-j-mattox-s-sneezes,adelias2,0.0
cs-491-dp-homework-i-a-diffusion-model,aashayd2,0.0
cs-491-dp-homework-i-b-longest-increasing-consecutive-subsequence,aashayd2,0.0
cs-491-dp-homework-i-c-the-beauty-of-binary,aashayd2,0.0
cs-491-dp-homework-i-d-manhattan-distance,aashayd2,0.0
cs-491-dp-homework-i-e-mattox-s-skills,aashayd2,0.0
cs-491-dp-homework-i-f-mattox-s-grocery,aashayd2,0.0
cs-491-dp-homework-i-g-mattox-s-trip,aashayd2,0.0
cs-491-dp-homework-i-h-mattox-s-synthesis,aashayd2,0.0
cs-491-dp-homework-i-i-edit-distance,aashayd2,0.0
cs-491-dp-homework-i-j-mattox-s-sneezes,aashayd2,0.0
