slug,netid,score
cs-491-dp-homework-ii-f-collisions,zhan32,0.0
cs-491-dp-homework-ii-g-flood,zhan32,0.0
cs-491-dp-homework-ii-h-store,zhan32,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,zhan32,0.0
cs-491-dp-homework-ii-j-blocked-nodes,zhan32,100.0
cs-491-dp-homework-ii-a-mattox-s-gift,augale2,0.0
cs-491-dp-homework-ii-b-2d-tsp,augale2,0.0
cs-491-dp-homework-ii-c-mapping,augale2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,augale2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,augale2,0.0
cs-491-dp-homework-ii-f-collisions,augale2,0.0
cs-491-dp-homework-ii-g-flood,augale2,0.0
cs-491-dp-homework-ii-h-store,augale2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,augale2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,augale2,100.0
cs-491-dp-homework-ii-a-mattox-s-gift,arjit2,0.0
cs-491-dp-homework-ii-b-2d-tsp,arjit2,0.0
cs-491-dp-homework-ii-c-mapping,arjit2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,arjit2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,arjit2,100.0
cs-491-dp-homework-ii-f-collisions,arjit2,0.0
cs-491-dp-homework-ii-g-flood,arjit2,0.0
cs-491-dp-homework-ii-h-store,arjit2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,arjit2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,arjit2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,gauravr2,0.0
cs-491-dp-homework-ii-b-2d-tsp,gauravr2,0.0
cs-491-dp-homework-ii-c-mapping,gauravr2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,gauravr2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,gauravr2,0.0
cs-491-dp-homework-ii-f-collisions,gauravr2,0.0
cs-491-dp-homework-ii-g-flood,gauravr2,0.0
cs-491-dp-homework-ii-h-store,gauravr2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,gauravr2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,gauravr2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,eeho2,0.0
cs-491-dp-homework-ii-b-2d-tsp,eeho2,0.0
cs-491-dp-homework-ii-c-mapping,eeho2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,eeho2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,eeho2,0.0
cs-491-dp-homework-ii-f-collisions,eeho2,0.0
cs-491-dp-homework-ii-g-flood,eeho2,0.0
cs-491-dp-homework-ii-h-store,eeho2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,eeho2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,eeho2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,anupamd2,0.0
cs-491-dp-homework-ii-b-2d-tsp,anupamd2,0.0
cs-491-dp-homework-ii-c-mapping,anupamd2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,anupamd2,0.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,anupamd2,100.0
cs-491-dp-homework-ii-f-collisions,anupamd2,0.0
cs-491-dp-homework-ii-g-flood,anupamd2,0.0
cs-491-dp-homework-ii-h-store,anupamd2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,anupamd2,0.0
